,lga_name,state_name,vax_1_%_15+,vax_2_%_15+,population_15+,date,state_code,vax_1_dose_15+,vax_2_dose_15+,lhd_code,lhd_name,lga_code
1306,Nambucca (A),New South Wales,0.6979071883530482,0.4284501061571125,16485.0,2021-09-13,NSW,115.0,71.0,X820,Mid North Coast,15700
1307,Nambucca (A),New South Wales,0.6524112829845314,0.3711859265999393,16485.0,2021-09-06,NSW,108.0,61.0,X820,Mid North Coast,15700
1308,Nambucca (A),New South Wales,0.602,0.309,16485.0,2021-08-28,NSW,99.0,51.0,X820,Mid North Coast,15700
1309,Narrabri (A),New South Wales,95.0,95.0,10213.0,2021-12-20,NSW,9702.0,9702.0,X800,Hunter New England,15750
1310,Narrabri (A),New South Wales,95.0,94.8,10213.0,2021-12-13,NSW,9702.0,9682.0,X800,Hunter New England,15750
1311,Narrabri (A),New South Wales,95.0,94.2,10213.0,2021-12-06,NSW,9702.0,9621.0,X800,Hunter New England,15750
1312,Narrabri (A),New South Wales,95.0,93.5,10213.0,2021-11-29,NSW,9702.0,9549.0,X800,Hunter New England,15750
1313,Narrabri (A),New South Wales,95.0,92.6,10213.0,2021-11-22,NSW,9702.0,9457.0,X800,Hunter New England,15750
1314,Narrabri (A),New South Wales,95.0,91.3,10213.0,2021-11-15,NSW,9702.0,9324.0,X800,Hunter New England,15750
1315,Narrabri (A),New South Wales,95.0,89.7,10213.0,2021-11-08,NSW,9702.0,9161.0,X800,Hunter New England,15750
1316,Narrabri (A),New South Wales,94.9,86.3,10213.0,2021-11-01,NSW,9692.0,8814.0,X800,Hunter New England,15750
1317,Narrabri (A),New South Wales,94.0,82.7,10213.0,2021-10-25,NSW,9600.0,8446.0,X800,Hunter New England,15750
1318,Narrabri (A),New South Wales,93.1,77.1,10213.0,2021-10-18,NSW,9508.0,7874.0,X800,Hunter New England,15750
1319,Narrabri (A),New South Wales,87.8,58.8,10213.0,2021-10-04,NSW,8967.0,6005.0,X800,Hunter New England,15750
1320,Narrabri (A),New South Wales,90.7,68.4,10213.0,2021-10-11,NSW,9263.0,6986.0,X800,Hunter New England,15750
1321,Narrabri (A),New South Wales,83.9,48.1,10213.0,2021-09-27,NSW,8569.0,4912.0,X800,Hunter New England,15750
1322,Narrabri (A),New South Wales,80.2,38.0,10213.0,2021-09-20,NSW,8191.0,3881.0,X800,Hunter New England,15750
1323,Narrabri (A),New South Wales,0.6748262018995398,0.2981494174091844,10213.0,2021-09-13,NSW,69.0,30.0,X800,Hunter New England,15750
1324,Narrabri (A),New South Wales,0.5986487809654362,0.2563399588759424,10213.0,2021-09-06,NSW,61.0,26.0,X800,Hunter New England,15750
1325,Narrabri (A),New South Wales,0.504,0.221,10213.0,2021-08-28,NSW,51.0,23.0,X800,Hunter New England,15750
1326,Narrandera (A),New South Wales,95.0,95.0,4651.0,2021-12-20,NSW,4418.0,4418.0,X840,Murrumbidgee,15800
1327,Narrandera (A),New South Wales,95.0,95.0,4651.0,2021-12-13,NSW,4418.0,4418.0,X840,Murrumbidgee,15800
1328,Narrandera (A),New South Wales,95.0,95.0,4651.0,2021-12-06,NSW,4418.0,4418.0,X840,Murrumbidgee,15800
1329,Narrandera (A),New South Wales,95.0,95.0,4651.0,2021-11-29,NSW,4418.0,4418.0,X840,Murrumbidgee,15800
1330,Narrandera (A),New South Wales,95.0,94.0,4651.0,2021-11-22,NSW,4418.0,4372.0,X840,Murrumbidgee,15800
1331,Narrandera (A),New South Wales,95.0,92.7,4651.0,2021-11-15,NSW,4418.0,4311.0,X840,Murrumbidgee,15800
1332,Narrandera (A),New South Wales,95.0,89.0,4651.0,2021-11-08,NSW,4418.0,4139.0,X840,Murrumbidgee,15800
1333,Narrandera (A),New South Wales,95.0,83.5,4651.0,2021-11-01,NSW,4418.0,3884.0,X840,Murrumbidgee,15800
1334,Narrandera (A),New South Wales,95.0,78.1,4651.0,2021-10-25,NSW,4418.0,3632.0,X840,Murrumbidgee,15800
1335,Narrandera (A),New South Wales,93.3,70.1,4651.0,2021-10-18,NSW,4339.0,3260.0,X840,Murrumbidgee,15800
1336,Narrandera (A),New South Wales,86.1,54.0,4651.0,2021-10-04,NSW,4005.0,2512.0,X840,Murrumbidgee,15800
1337,Narrandera (A),New South Wales,89.1,61.7,4651.0,2021-10-11,NSW,4144.0,2870.0,X840,Murrumbidgee,15800
1338,Narrandera (A),New South Wales,79.7,50.5,4651.0,2021-09-27,NSW,3707.0,2349.0,X840,Murrumbidgee,15800
1339,Narrandera (A),New South Wales,74.2,47.1,4651.0,2021-09-20,NSW,3451.0,2191.0,X840,Murrumbidgee,15800
1340,Narrandera (A),New South Wales,0.6768436895291335,0.4070092453235863,4651.0,2021-09-13,NSW,31.0,19.0,X840,Murrumbidgee,15800
1341,Narrandera (A),New South Wales,0.6183616426574929,0.3657278004730166,4651.0,2021-09-06,NSW,29.0,17.0,X840,Murrumbidgee,15800
1342,Narrandera (A),New South Wales,0.571,0.325,4651.0,2021-08-28,NSW,27.0,15.0,X840,Murrumbidgee,15800
1343,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-12-20,NSW,4838.0,4838.0,X850,Western NSW,15850
1344,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-12-13,NSW,4838.0,4838.0,X850,Western NSW,15850
1345,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-12-06,NSW,4838.0,4838.0,X850,Western NSW,15850
1346,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-11-29,NSW,4838.0,4838.0,X850,Western NSW,15850
1347,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-11-22,NSW,4838.0,4838.0,X850,Western NSW,15850
1348,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-11-15,NSW,4838.0,4838.0,X850,Western NSW,15850
1349,Narromine (A),New South Wales,95.0,95.0,5093.0,2021-11-08,NSW,4838.0,4838.0,X850,Western NSW,15850
1350,Narromine (A),New South Wales,95.0,93.1,5093.0,2021-11-01,NSW,4838.0,4742.0,X850,Western NSW,15850
1351,Narromine (A),New South Wales,95.0,90.2,5093.0,2021-10-25,NSW,4838.0,4594.0,X850,Western NSW,15850
1352,Narromine (A),New South Wales,95.0,86.5,5093.0,2021-10-18,NSW,4838.0,4405.0,X850,Western NSW,15850
1353,Narromine (A),New South Wales,94.1,69.3,5093.0,2021-10-04,NSW,4793.0,3529.0,X850,Western NSW,15850
1354,Narromine (A),New South Wales,94.7,76.8,5093.0,2021-10-11,NSW,4823.0,3911.0,X850,Western NSW,15850
1355,Narromine (A),New South Wales,92.2,61.8,5093.0,2021-09-27,NSW,4696.0,3147.0,X850,Western NSW,15850
1356,Narromine (A),New South Wales,90.1,52.2,5093.0,2021-09-20,NSW,4589.0,2659.0,X850,Western NSW,15850
1357,Narromine (A),New South Wales,0.8541134891026899,0.3330060867857845,5093.0,2021-09-13,NSW,44.0,17.0,X850,Western NSW,15850
1358,Narromine (A),New South Wales,0.7938346750441783,0.2721382289416847,5093.0,2021-09-06,NSW,40.0,14.0,X850,Western NSW,15850
1359,Narromine (A),New South Wales,0.688,0.218,5093.0,2021-08-28,NSW,35.0,11.0,X850,Western NSW,15850
1360,Newcastle (C),New South Wales,94.6,93.3,137452.0,2021-12-20,NSW,130030.0,128243.0,X800,Hunter New England,15900
1361,Newcastle (C),New South Wales,94.5,93.1,137452.0,2021-12-13,NSW,129892.0,127968.0,X800,Hunter New England,15900
1362,Newcastle (C),New South Wales,94.4,92.7,137452.0,2021-12-06,NSW,129755.0,127418.0,X800,Hunter New England,15900
1363,Newcastle (C),New South Wales,94.2,92.3,137452.0,2021-11-29,NSW,129480.0,126868.0,X800,Hunter New England,15900
1364,Newcastle (C),New South Wales,94.1,91.7,137452.0,2021-11-22,NSW,129342.0,126043.0,X800,Hunter New England,15900
1365,Newcastle (C),New South Wales,93.9,90.8,137452.0,2021-11-15,NSW,129067.0,124806.0,X800,Hunter New England,15900
1366,Newcastle (C),New South Wales,93.6,89.1,137452.0,2021-11-08,NSW,128655.0,122470.0,X800,Hunter New England,15900
1367,Newcastle (C),New South Wales,93.2,85.8,137452.0,2021-11-01,NSW,128105.0,117934.0,X800,Hunter New England,15900
1368,Newcastle (C),New South Wales,92.6,81.1,137452.0,2021-10-25,NSW,127281.0,111474.0,X800,Hunter New England,15900
1369,Newcastle (C),New South Wales,91.4,74.9,137452.0,2021-10-18,NSW,125631.0,102952.0,X800,Hunter New England,15900
1370,Newcastle (C),New South Wales,85.1,58.9,137452.0,2021-10-04,NSW,116972.0,80959.0,X800,Hunter New England,15900
1371,Newcastle (C),New South Wales,89.0,66.5,137452.0,2021-10-11,NSW,122332.0,91406.0,X800,Hunter New England,15900
1372,Newcastle (C),New South Wales,80.3,52.6,137452.0,2021-09-27,NSW,110374.0,72300.0,X800,Hunter New England,15900
1373,Newcastle (C),New South Wales,75.2,47.4,137452.0,2021-09-20,NSW,103364.0,65152.0,X800,Hunter New England,15900
1374,Newcastle (C),New South Wales,0.7015830980997002,0.4228457934406193,137452.0,2021-09-13,NSW,964.0,581.0,X800,Hunter New England,15900
1375,Newcastle (C),New South Wales,0.64974682070832,0.3793687978348805,137452.0,2021-09-06,NSW,893.0,521.0,X800,Hunter New England,15900
1376,Newcastle (C),New South Wales,0.588,0.328,137452.0,2021-08-28,NSW,808.0,451.0,X800,Hunter New England,15900
1377,North Sydney (A),New South Wales,85.7,84.8,65324.0,2021-12-20,NSW,55983.0,55395.0,X760,Northern Sydney,15950
1378,North Sydney (A),New South Wales,85.6,84.7,65324.0,2021-12-13,NSW,55917.0,55329.0,X760,Northern Sydney,15950
1379,North Sydney (A),New South Wales,85.5,84.5,65324.0,2021-12-06,NSW,55852.0,55199.0,X760,Northern Sydney,15950
1380,North Sydney (A),New South Wales,85.4,84.3,65324.0,2021-11-29,NSW,55787.0,55068.0,X760,Northern Sydney,15950
1381,North Sydney (A),New South Wales,85.3,84.0,65324.0,2021-11-22,NSW,55721.0,54872.0,X760,Northern Sydney,15950
1382,North Sydney (A),New South Wales,85.2,83.6,65324.0,2021-11-15,NSW,55656.0,54611.0,X760,Northern Sydney,15950
1383,North Sydney (A),New South Wales,85.2,83.3,65324.0,2021-11-08,NSW,55656.0,54415.0,X760,Northern Sydney,15950
1384,North Sydney (A),New South Wales,85.1,82.3,65324.0,2021-11-01,NSW,55591.0,53762.0,X760,Northern Sydney,15950
1385,North Sydney (A),New South Wales,84.9,80.9,65324.0,2021-10-25,NSW,55460.0,52847.0,X760,Northern Sydney,15950
1386,North Sydney (A),New South Wales,84.6,79.0,65324.0,2021-10-18,NSW,55264.0,51606.0,X760,Northern Sydney,15950
1387,North Sydney (A),New South Wales,82.9,70.5,65324.0,2021-10-04,NSW,54154.0,46053.0,X760,Northern Sydney,15950
1388,North Sydney (A),New South Wales,83.9,75.1,65324.0,2021-10-11,NSW,54807.0,49058.0,X760,Northern Sydney,15950
1389,North Sydney (A),New South Wales,81.3,64.8,65324.0,2021-09-27,NSW,53108.0,42330.0,X760,Northern Sydney,15950
1390,North Sydney (A),New South Wales,79.2,58.0,65324.0,2021-09-20,NSW,51737.0,37888.0,X760,Northern Sydney,15950
1391,North Sydney (A),New South Wales,0.7663186577674361,0.5213244749249892,65324.0,2021-09-13,NSW,501.0,341.0,X760,Northern Sydney,15950
1392,North Sydney (A),New South Wales,0.7292113159022717,0.4772365439960811,65324.0,2021-09-06,NSW,476.0,312.0,X760,Northern Sydney,15950
1393,North Sydney (A),New South Wales,0.661,0.426,65324.0,2021-08-28,NSW,432.0,278.0,X760,Northern Sydney,15950
1394,Northern Beaches (A),New South Wales,95.0,95.0,221234.0,2021-12-20,NSW,210172.0,210172.0,X760,Northern Sydney,15990
1395,Northern Beaches (A),New South Wales,95.0,95.0,221234.0,2021-12-13,NSW,210172.0,210172.0,X760,Northern Sydney,15990
1396,Northern Beaches (A),New South Wales,95.0,95.0,221234.0,2021-12-06,NSW,210172.0,210172.0,X760,Northern Sydney,15990
1397,Northern Beaches (A),New South Wales,95.0,94.8,221234.0,2021-11-29,NSW,210172.0,209730.0,X760,Northern Sydney,15990
1398,Northern Beaches (A),New South Wales,95.0,94.5,221234.0,2021-11-22,NSW,210172.0,209066.0,X760,Northern Sydney,15990
1399,Northern Beaches (A),New South Wales,95.0,94.1,221234.0,2021-11-15,NSW,210172.0,208181.0,X760,Northern Sydney,15990
1400,Northern Beaches (A),New South Wales,95.0,93.4,221234.0,2021-11-08,NSW,210172.0,206633.0,X760,Northern Sydney,15990
1401,Northern Beaches (A),New South Wales,95.0,92.1,221234.0,2021-11-01,NSW,210172.0,203757.0,X760,Northern Sydney,15990
1402,Northern Beaches (A),New South Wales,95.0,90.2,221234.0,2021-10-25,NSW,210172.0,199553.0,X760,Northern Sydney,15990
1403,Northern Beaches (A),New South Wales,94.8,87.2,221234.0,2021-10-18,NSW,209730.0,192916.0,X760,Northern Sydney,15990
1404,Northern Beaches (A),New South Wales,92.5,76.3,221234.0,2021-10-04,NSW,204641.0,168802.0,X760,Northern Sydney,15990
1405,Northern Beaches (A),New South Wales,93.9,82.0,221234.0,2021-10-11,NSW,207739.0,181412.0,X760,Northern Sydney,15990
1406,Northern Beaches (A),New South Wales,90.5,69.4,221234.0,2021-09-27,NSW,200217.0,153536.0,X760,Northern Sydney,15990
1407,Northern Beaches (A),New South Wales,87.7,60.0,221234.0,2021-09-20,NSW,194022.0,132740.0,X760,Northern Sydney,15990
1408,Northern Beaches (A),New South Wales,0.8465380547293816,0.5241147382409576,221234.0,2021-09-13,NSW,1873.0,1160.0,X760,Northern Sydney,15990
1409,Northern Beaches (A),New South Wales,0.8032580887205403,0.4668224594772956,221234.0,2021-09-06,NSW,1777.0,1033.0,X760,Northern Sydney,15990
1410,Northern Beaches (A),New South Wales,0.713,0.406,221234.0,2021-08-28,NSW,1577.0,898.0,X760,Northern Sydney,15990
1411,Oberon (A),New South Wales,95.0,94.8,4472.0,2021-12-20,NSW,4248.0,4239.0,X850,Western NSW,16100
1412,Oberon (A),New South Wales,95.0,94.6,4472.0,2021-12-13,NSW,4248.0,4231.0,X850,Western NSW,16100
1413,Oberon (A),New South Wales,95.0,94.2,4472.0,2021-12-06,NSW,4248.0,4213.0,X850,Western NSW,16100
1414,Oberon (A),New South Wales,95.0,93.8,4472.0,2021-11-29,NSW,4248.0,4195.0,X850,Western NSW,16100
1415,Oberon (A),New South Wales,95.0,93.1,4472.0,2021-11-22,NSW,4248.0,4163.0,X850,Western NSW,16100
1416,Oberon (A),New South Wales,95.0,92.3,4472.0,2021-11-15,NSW,4248.0,4128.0,X850,Western NSW,16100
1417,Oberon (A),New South Wales,95.0,90.8,4472.0,2021-11-08,NSW,4248.0,4061.0,X850,Western NSW,16100
1418,Oberon (A),New South Wales,95.0,88.5,4472.0,2021-11-01,NSW,4248.0,3958.0,X850,Western NSW,16100
1419,Oberon (A),New South Wales,94.3,83.4,4472.0,2021-10-25,NSW,4217.0,3730.0,X850,Western NSW,16100
1420,Oberon (A),New South Wales,93.3,80.2,4472.0,2021-10-18,NSW,4172.0,3587.0,X850,Western NSW,16100
1421,Oberon (A),New South Wales,89.1,66.8,4472.0,2021-10-04,NSW,3985.0,2987.0,X850,Western NSW,16100
1422,Oberon (A),New South Wales,91.4,74.2,4472.0,2021-10-11,NSW,4087.0,3318.0,X850,Western NSW,16100
1423,Oberon (A),New South Wales,85.8,60.5,4472.0,2021-09-27,NSW,3837.0,2706.0,X850,Western NSW,16100
1424,Oberon (A),New South Wales,80.8,48.4,4472.0,2021-09-20,NSW,3613.0,2164.0,X850,Western NSW,16100
1425,Oberon (A),New South Wales,0.7795169946332737,0.4300089445438283,4472.0,2021-09-13,NSW,35.0,19.0,X850,Western NSW,16100
1426,Oberon (A),New South Wales,0.6987924865831843,0.3443649373881931,4472.0,2021-09-06,NSW,31.0,15.0,X850,Western NSW,16100
1427,Oberon (A),New South Wales,0.618,0.296,4472.0,2021-08-28,NSW,28.0,13.0,X850,Western NSW,16100
1428,Orange (C),New South Wales,95.0,95.0,33170.0,2021-12-20,NSW,31512.0,31512.0,X850,Western NSW,16150
1429,Orange (C),New South Wales,95.0,95.0,33170.0,2021-12-13,NSW,31512.0,31512.0,X850,Western NSW,16150
1430,Orange (C),New South Wales,95.0,95.0,33170.0,2021-12-06,NSW,31512.0,31512.0,X850,Western NSW,16150
1431,Orange (C),New South Wales,95.0,95.0,33170.0,2021-11-29,NSW,31512.0,31512.0,X850,Western NSW,16150
1432,Orange (C),New South Wales,95.0,95.0,33170.0,2021-11-22,NSW,31512.0,31512.0,X850,Western NSW,16150
1433,Orange (C),New South Wales,95.0,95.0,33170.0,2021-11-15,NSW,31512.0,31512.0,X850,Western NSW,16150
1434,Orange (C),New South Wales,95.0,95.0,33170.0,2021-11-08,NSW,31512.0,31512.0,X850,Western NSW,16150
1435,Orange (C),New South Wales,95.0,94.2,33170.0,2021-11-01,NSW,31512.0,31246.0,X850,Western NSW,16150
1436,Orange (C),New South Wales,95.0,91.5,33170.0,2021-10-25,NSW,31512.0,30351.0,X850,Western NSW,16150
1437,Orange (C),New South Wales,95.0,87.3,33170.0,2021-10-18,NSW,31512.0,28957.0,X850,Western NSW,16150
1438,Orange (C),New South Wales,95.0,72.6,33170.0,2021-10-04,NSW,31512.0,24081.0,X850,Western NSW,16150
1439,Orange (C),New South Wales,95.0,79.4,33170.0,2021-10-11,NSW,31512.0,26337.0,X850,Western NSW,16150
1440,Orange (C),New South Wales,93.8,59.5,33170.0,2021-09-27,NSW,31113.0,19736.0,X850,Western NSW,16150
1441,Orange (C),New South Wales,90.1,51.7,33170.0,2021-09-20,NSW,29886.0,17149.0,X850,Western NSW,16150
1442,Orange (C),New South Wales,0.8530599939704552,0.4636116973168526,33170.0,2021-09-13,NSW,283.0,154.0,X850,Western NSW,16150
1443,Orange (C),New South Wales,0.7277660536629484,0.4160084413626771,33170.0,2021-09-06,NSW,241.0,138.0,X850,Western NSW,16150
1444,Orange (C),New South Wales,0.65,0.373,33170.0,2021-08-28,NSW,216.0,124.0,X850,Western NSW,16150
1445,Parkes (A),New South Wales,95.0,95.0,11785.0,2021-12-20,NSW,11196.0,11196.0,X850,Western NSW,16200
1446,Parkes (A),New South Wales,95.0,95.0,11785.0,2021-12-13,NSW,11196.0,11196.0,X850,Western NSW,16200
1447,Parkes (A),New South Wales,95.0,95.0,11785.0,2021-12-06,NSW,11196.0,11196.0,X850,Western NSW,16200
1448,Parkes (A),New South Wales,95.0,94.9,11785.0,2021-11-29,NSW,11196.0,11184.0,X850,Western NSW,16200
1449,Parkes (A),New South Wales,95.0,93.8,11785.0,2021-11-22,NSW,11196.0,11054.0,X850,Western NSW,16200
1450,Parkes (A),New South Wales,95.0,92.4,11785.0,2021-11-15,NSW,11196.0,10889.0,X850,Western NSW,16200
1451,Parkes (A),New South Wales,95.0,90.9,11785.0,2021-11-08,NSW,11196.0,10713.0,X850,Western NSW,16200
1452,Parkes (A),New South Wales,95.0,88.2,11785.0,2021-11-01,NSW,11196.0,10394.0,X850,Western NSW,16200
1453,Parkes (A),New South Wales,95.0,84.4,11785.0,2021-10-25,NSW,11196.0,9947.0,X850,Western NSW,16200
1454,Parkes (A),New South Wales,93.9,80.0,11785.0,2021-10-18,NSW,11066.0,9428.0,X850,Western NSW,16200
1455,Parkes (A),New South Wales,88.9,66.8,11785.0,2021-10-04,NSW,10477.0,7872.0,X850,Western NSW,16200
1456,Parkes (A),New South Wales,91.5,72.7,11785.0,2021-10-11,NSW,10783.0,8568.0,X850,Western NSW,16200
1457,Parkes (A),New South Wales,86.7,60.6,11785.0,2021-09-27,NSW,10218.0,7142.0,X850,Western NSW,16200
1458,Parkes (A),New South Wales,84.5,52.0,11785.0,2021-09-20,NSW,9958.0,6128.0,X850,Western NSW,16200
1459,Parkes (A),New South Wales,0.8092490453966907,0.3614764531183708,11785.0,2021-09-13,NSW,95.0,43.0,X850,Western NSW,16200
1460,Parkes (A),New South Wales,0.7283835383962665,0.2942723801442511,11785.0,2021-09-06,NSW,86.0,35.0,X850,Western NSW,16200
1461,Parkes (A),New South Wales,0.645,0.248,11785.0,2021-08-28,NSW,76.0,29.0,X850,Western NSW,16200
1462,Parramatta (C),New South Wales,95.0,94.3,209432.0,2021-12-20,NSW,198960.0,197494.0,X760,Northern Sydney,16260
1463,Parramatta (C),New South Wales,95.0,94.3,209432.0,2021-12-20,NSW,198960.0,197494.0,X740,Western Sydney,16260
1464,Parramatta (C),New South Wales,95.0,94.2,209432.0,2021-12-13,NSW,198960.0,197285.0,X760,Northern Sydney,16260
1465,Parramatta (C),New South Wales,95.0,94.2,209432.0,2021-12-13,NSW,198960.0,197285.0,X740,Western Sydney,16260
1466,Parramatta (C),New South Wales,95.0,94.0,209432.0,2021-12-06,NSW,198960.0,196866.0,X760,Northern Sydney,16260
1467,Parramatta (C),New South Wales,95.0,94.0,209432.0,2021-12-06,NSW,198960.0,196866.0,X740,Western Sydney,16260
1468,Parramatta (C),New South Wales,95.0,93.8,209432.0,2021-11-29,NSW,198960.0,196447.0,X760,Northern Sydney,16260
1469,Parramatta (C),New South Wales,95.0,93.8,209432.0,2021-11-29,NSW,198960.0,196447.0,X740,Western Sydney,16260
1470,Parramatta (C),New South Wales,95.0,93.5,209432.0,2021-11-22,NSW,198960.0,195819.0,X760,Northern Sydney,16260
1471,Parramatta (C),New South Wales,95.0,93.5,209432.0,2021-11-22,NSW,198960.0,195819.0,X740,Western Sydney,16260
1472,Parramatta (C),New South Wales,95.0,93.1,209432.0,2021-11-15,NSW,198960.0,194981.0,X760,Northern Sydney,16260
1473,Parramatta (C),New South Wales,95.0,93.1,209432.0,2021-11-15,NSW,198960.0,194981.0,X740,Western Sydney,16260
1474,Parramatta (C),New South Wales,95.0,92.5,209432.0,2021-11-08,NSW,198960.0,193725.0,X760,Northern Sydney,16260
1475,Parramatta (C),New South Wales,95.0,92.5,209432.0,2021-11-08,NSW,198960.0,193725.0,X740,Western Sydney,16260
1476,Parramatta (C),New South Wales,95.0,91.3,209432.0,2021-11-01,NSW,198960.0,191211.0,X760,Northern Sydney,16260
1477,Parramatta (C),New South Wales,95.0,91.3,209432.0,2021-11-01,NSW,198960.0,191211.0,X740,Western Sydney,16260
1478,Parramatta (C),New South Wales,94.6,89.3,209432.0,2021-10-25,NSW,198123.0,187023.0,X760,Northern Sydney,16260
1479,Parramatta (C),New South Wales,94.6,89.3,209432.0,2021-10-25,NSW,198123.0,187023.0,X740,Western Sydney,16260
1480,Parramatta (C),New South Wales,94.0,85.6,209432.0,2021-10-18,NSW,196866.0,179274.0,X760,Northern Sydney,16260
1481,Parramatta (C),New South Wales,94.0,85.6,209432.0,2021-10-18,NSW,196866.0,179274.0,X740,Western Sydney,16260
1482,Parramatta (C),New South Wales,91.5,72.4,209432.0,2021-10-04,NSW,191630.0,151629.0,X760,Northern Sydney,16260
1483,Parramatta (C),New South Wales,91.5,72.4,209432.0,2021-10-04,NSW,191630.0,151629.0,X740,Western Sydney,16260
1484,Parramatta (C),New South Wales,92.8,78.9,209432.0,2021-10-11,NSW,194353.0,165242.0,X760,Northern Sydney,16260
1485,Parramatta (C),New South Wales,92.8,78.9,209432.0,2021-10-11,NSW,194353.0,165242.0,X740,Western Sydney,16260
1486,Parramatta (C),New South Wales,89.8,65.3,209432.0,2021-09-27,NSW,188070.0,136759.0,X760,Northern Sydney,16260
1487,Parramatta (C),New South Wales,89.8,65.3,209432.0,2021-09-27,NSW,188070.0,136759.0,X740,Western Sydney,16260
1488,Parramatta (C),New South Wales,87.6,57.0,209432.0,2021-09-20,NSW,183462.0,119376.0,X760,Northern Sydney,16260
1489,Parramatta (C),New South Wales,87.6,57.0,209432.0,2021-09-20,NSW,183462.0,119376.0,X740,Western Sydney,16260
1490,Parramatta (C),New South Wales,0.8519853699530158,0.4986726001757134,209432.0,2021-09-13,NSW,1784.0,1044.0,X760,Northern Sydney,16260
1491,Parramatta (C),New South Wales,0.8519853699530158,0.4986726001757134,209432.0,2021-09-13,NSW,1784.0,1044.0,X740,Western Sydney,16260
