,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,saved_date
2547,2021-10-23,,,Australia,683309,580485,0.9242485929504825,0.785168122297322,739313,"(60, 64)",Female,2021-12-22
2548,2021-10-23,,,Australia,577008,495747,0.9478025904054798,0.8143219691680971,608785,"(65, 69)",Male,2021-12-22
2549,2021-10-23,,,Australia,611502,527685,0.9416545655852945,0.8125844060050108,649391,"(65, 69)",Female,2021-12-22
2550,2021-10-23,,,Australia,520187,464176,0.9625249796462142,0.8588853526755976,540440,"(70, 74)",Male,2021-12-22
2551,2021-10-23,,,Australia,548256,486739,0.9711363543771954,0.8621701139489613,564551,"(70, 74)",Female,2021-12-22
2552,2021-10-23,,,Australia,374496,338675,1.0099022716976247,0.9133038854011607,370824,"(75, 79)",Male,2021-12-22
2553,2021-10-23,,,Australia,403825,361131,1.0022510783831946,0.8962890712254107,402918,"(75, 79)",Female,2021-12-22
2554,2021-10-23,,,Australia,239724,216112,0.9994955075152703,0.9010485938835497,239845,"(80, 84)",Male,2021-12-22
2555,2021-10-23,,,Australia,280932,249512,0.9734370993561979,0.8645659360078726,288598,"(80, 84)",Female,2021-12-22
2556,2021-10-23,,,Australia,130692,116159,0.9974737259870404,0.886554269097792,131023,"(85, 89)",Male,2021-12-22
2557,2021-10-23,,,Australia,178881,157247,0.9660366150024302,0.8492034346816439,185170,"(85, 89)",Female,2021-12-22
2558,2021-10-23,,,Australia,56826,49961,0.9889834490680312,0.869506952783724,57459,"(90, 94)",Male,2021-12-22
2559,2021-10-23,,,Australia,98288,86423,0.9734762197175286,0.8559614127528079,100966,"(90, 94)",Female,2021-12-22
2560,2021-10-23,,,Australia,13980,11980,0.888973674170164,0.7617957522574081,15726,"(95,)",Male,2021-12-22
2561,2021-10-23,,,Australia,35453,30714,0.9533964395202496,0.8259560049480987,37186,"(95,)",Female,2021-12-22
2562,2021-10-22,New South Wales,NSW,Australia,2731460,5497374,0.4160227218900304,0.8372930574591918,6565651,,,2021-12-22
2563,2021-10-22,Victoria,VIC,Australia,2112389,3883108,0.39063524604563893,0.718086890720312,5407574,,,2021-12-22
2564,2021-10-22,Queensland,QLD,Australia,1549209,2441689,0.3766883952588891,0.5936938858031948,4112707,,,2021-12-22
2565,2021-10-22,Tasmania,TAS,Australia,203558,312889,0.4624510418654526,0.7108334923620766,440172,,,2021-12-22
2566,2021-10-22,Western Australia,WA,Australia,784497,1232202,0.37092442569142564,0.5826074786593525,2114978,,,2021-12-22
2567,2021-10-22,South Australia,SA,Australia,602825,882281,0.4185122188281033,0.612524993057484,1440400,,,2021-12-22
2568,2021-10-22,Northern Territory,NT,Australia,50722,115532,0.2661580198456218,0.6062412434210872,190571,,,2021-12-22
2569,2021-10-22,Australian Capital Territory,ACT,Australia,132055,292878,0.38383952888788125,0.8512979708577857,344037,,,2021-12-22
2570,2021-10-22,,,Australia,438182,299726,0.7124956910288848,0.4873625194310207,614996,"(16, 19)",Male,2021-12-22
2571,2021-10-22,,,Australia,438737,315134,0.7554193799437314,0.5425991673353008,580786,"(16, 19)",Female,2021-12-22
2572,2021-10-22,,,Australia,629958,446319,0.7158939042683758,0.5072037365334788,879960,"(20, 24)",Male,2021-12-22
2573,2021-10-22,,,Australia,630991,486803,0.7580892035023981,0.5848579433503456,832344,"(20, 24)",Female,2021-12-22
2574,2021-10-22,,,Australia,726673,531246,0.7562987340085843,0.5529043699808914,960828,"(25, 29)",Male,2021-12-22
2575,2021-10-22,,,Australia,721987,566136,0.7634354367309995,0.5986372114859978,945708,"(25, 29)",Female,2021-12-22
2576,2021-10-22,,,Australia,753222,580152,0.7940529992757588,0.6116011423402795,948579,"(30, 34)",Male,2021-12-22
2577,2021-10-22,,,Australia,778628,625974,0.7985010952588011,0.6419508733355758,975112,"(30, 34)",Female,2021-12-22
2578,2021-10-22,,,Australia,764841,606144,0.8415545919372213,0.666940274612887,908843,"(35, 39)",Male,2021-12-22
2579,2021-10-22,,,Australia,784858,646047,0.8474168544457484,0.6975416146157808,926177,"(35, 39)",Female,2021-12-22
2580,2021-10-22,,,Australia,705513,598869,0.8763701182549936,0.7438996820033787,805040,"(40, 44)",Male,2021-12-22
2581,2021-10-22,,,Australia,718425,629812,0.8813224774800746,0.7726171447077715,815167,"(40, 44)",Female,2021-12-22
2582,2021-10-22,,,Australia,698837,599658,0.84613670898337,0.7260529231216287,825915,"(45, 49)",Male,2021-12-22
2583,2021-10-22,,,Australia,721960,640606,0.848565058104069,0.7529445781093346,850801,"(45, 49)",Female,2021-12-22
2584,2021-10-22,,,Australia,702084,610039,0.9199912991291267,0.7993780973920974,763142,"(50, 54)",Male,2021-12-22
2585,2021-10-22,,,Australia,729162,653479,0.9098761395881635,0.8154360071176686,801386,"(50, 54)",Female,2021-12-22
2586,2021-10-22,,,Australia,680350,600430,0.8953823355614252,0.790202712928855,759843,"(55, 59)",Male,2021-12-22
2587,2021-10-22,,,Australia,700473,633646,0.8802167892273899,0.7962417503983433,795796,"(55, 59)",Female,2021-12-22
2588,2021-10-22,,,Australia,649871,538784,0.9319271346443132,0.77262630477772,697341,"(60, 64)",Male,2021-12-22
2589,2021-10-22,,,Australia,681984,575331,0.9224563885661418,0.7781967853940077,739313,"(60, 64)",Female,2021-12-22
2590,2021-10-22,,,Australia,576031,492106,0.9461977545438865,0.8083412042018118,608785,"(65, 69)",Male,2021-12-22
2591,2021-10-22,,,Australia,610511,523776,0.9401285204137415,0.8065649200558678,649391,"(65, 69)",Female,2021-12-22
2592,2021-10-22,,,Australia,519553,461761,0.961351861446229,0.8544167715195027,540440,"(70, 74)",Male,2021-12-22
2593,2021-10-22,,,Australia,547550,484124,0.9698858030541084,0.8575381143599072,564551,"(70, 74)",Female,2021-12-22
2594,2021-10-22,,,Australia,373933,337079,1.008384031238539,0.9089999568528466,370824,"(75, 79)",Male,2021-12-22
2595,2021-10-22,,,Australia,403190,359250,1.0006750753255005,0.8916206275222254,402918,"(75, 79)",Female,2021-12-22
2596,2021-10-22,,,Australia,239426,215124,0.9982530384206467,0.8969292668181534,239845,"(80, 84)",Male,2021-12-22
2597,2021-10-22,,,Australia,280474,248251,0.971850116771426,0.8601965363585333,288598,"(80, 84)",Female,2021-12-22
2598,2021-10-22,,,Australia,130498,115618,0.9959930699190218,0.8824252230524412,131023,"(85, 89)",Male,2021-12-22
2599,2021-10-22,,,Australia,178602,156450,0.964529891451099,0.8448992817411027,185170,"(85, 89)",Female,2021-12-22
2600,2021-10-22,,,Australia,56719,49730,0.9871212516751074,0.8654866948606833,57459,"(90, 94)",Male,2021-12-22
2601,2021-10-22,,,Australia,98124,86038,0.9718519105441435,0.8521482479250441,100966,"(90, 94)",Female,2021-12-22
2602,2021-10-22,,,Australia,13949,11932,0.8870024163805164,0.758743482131502,15726,"(95,)",Male,2021-12-22
2603,2021-10-22,,,Australia,35367,30563,0.951083741192922,0.8218953369547679,37186,"(95,)",Female,2021-12-22
2604,2021-10-21,New South Wales,NSW,Australia,2728348,5451764,0.41554873994977803,0.8303462977243231,6565651,,,2021-12-22
2605,2021-10-21,Victoria,VIC,Australia,2107443,3812668,0.3897206029912859,0.7050607166910707,5407574,,,2021-12-22
2606,2021-10-21,Queensland,QLD,Australia,1544453,2415116,0.37553197930219684,0.5872326912663606,4112707,,,2021-12-22
2607,2021-10-21,Tasmania,TAS,Australia,203147,310743,0.4615173159583072,0.7059581254600474,440172,,,2021-12-22
2608,2021-10-21,Western Australia,WA,Australia,781981,1218742,0.36973481520847973,0.576243346266486,2114978,,,2021-12-22
2609,2021-10-21,South Australia,SA,Australia,601228,873323,0.41740349902804774,0.6063058872535407,1440400,,,2021-12-22
2610,2021-10-21,Northern Territory,NT,Australia,50497,114792,0.2649773575202943,0.6023581762177876,190571,,,2021-12-22
2611,2021-10-21,Australian Capital Territory,ACT,Australia,131917,288715,0.38343840924086653,0.8391975281728419,344037,,,2021-12-22
2612,2021-10-21,,,Australia,435091,291001,0.7074696420789729,0.473175435287384,614996,"(16, 19)",Male,2021-12-22
2613,2021-10-21,,,Australia,435972,306788,0.7506585902552747,0.5282289862358941,580786,"(16, 19)",Female,2021-12-22
2614,2021-10-21,,,Australia,625019,434433,0.7102811491431429,0.4936963043774717,879960,"(20, 24)",Male,2021-12-22
2615,2021-10-21,,,Australia,627294,476742,0.7536475303480292,0.5727703930105822,832344,"(20, 24)",Female,2021-12-22
2616,2021-10-21,,,Australia,721105,518802,0.7505037321976462,0.5399530405025665,960828,"(25, 29)",Male,2021-12-22
2617,2021-10-21,,,Australia,717601,555697,0.7587976415553215,0.5875989205970553,945708,"(25, 29)",Female,2021-12-22
2618,2021-10-21,,,Australia,748494,569025,0.789068701710664,0.5998709648853706,948579,"(30, 34)",Male,2021-12-22
2619,2021-10-21,,,Australia,774610,615602,0.7943805429530146,0.6313141464775328,975112,"(30, 34)",Female,2021-12-22
2620,2021-10-21,,,Australia,760991,595860,0.8373184367376983,0.6556247888799276,908843,"(35, 39)",Male,2021-12-22
2621,2021-10-21,,,Australia,781372,636462,0.8436529950538612,0.6871926208489306,926177,"(35, 39)",Female,2021-12-22
2622,2021-10-21,,,Australia,702503,593336,0.8726311736062804,0.7370267315909769,805040,"(40, 44)",Male,2021-12-22
2623,2021-10-21,,,Australia,715909,624739,0.8782359933608697,0.7663938800270375,815167,"(40, 44)",Female,2021-12-22
2624,2021-10-21,,,Australia,696208,594685,0.8429535727042129,0.7200317223927402,825915,"(45, 49)",Male,2021-12-22
2625,2021-10-21,,,Australia,719731,636185,0.8459451740183662,0.7477482983682435,850801,"(45, 49)",Female,2021-12-22
2626,2021-10-21,,,Australia,699739,605284,0.916918476508959,0.7931472779639962,763142,"(50, 54)",Male,2021-12-22
2627,2021-10-21,,,Australia,727229,649152,0.9074640685013214,0.8100366115704541,801386,"(50, 54)",Female,2021-12-22
2628,2021-10-21,,,Australia,678505,596297,0.8929542023812814,0.7847634313930641,759843,"(55, 59)",Male,2021-12-22
2629,2021-10-21,,,Australia,698832,629913,0.8781547029640763,0.7915508497152537,795796,"(55, 59)",Female,2021-12-22
2630,2021-10-21,,,Australia,648363,533738,0.9297646345188365,0.7653902466655481,697341,"(60, 64)",Male,2021-12-22
2631,2021-10-21,,,Australia,680557,570171,0.9205262182593841,0.7712173328481983,739313,"(60, 64)",Female,2021-12-22
2632,2021-10-21,,,Australia,574984,488018,0.9444779355601731,0.8016261898699869,608785,"(65, 69)",Male,2021-12-22
2633,2021-10-21,,,Australia,609469,519607,0.9385239401223608,0.8001450589860346,649391,"(65, 69)",Female,2021-12-22
2634,2021-10-21,,,Australia,518761,459107,0.9598863888683296,0.8495059581082082,540440,"(70, 74)",Male,2021-12-22
2635,2021-10-21,,,Australia,546715,481171,0.9684067515600894,0.8523074088966276,564551,"(70, 74)",Female,2021-12-22
2636,2021-10-21,,,Australia,373293,335259,1.0066581451038767,0.9040919681574008,370824,"(75, 79)",Male,2021-12-22
2637,2021-10-21,,,Australia,402479,357214,0.9989104482797989,0.886567490159288,402918,"(75, 79)",Female,2021-12-22
2638,2021-10-21,,,Australia,239092,214055,0.9968604723884176,0.8924722216431445,239845,"(80, 84)",Male,2021-12-22
2639,2021-10-21,,,Australia,280025,246783,0.9702943194339531,0.8551098760213168,288598,"(80, 84)",Female,2021-12-22
2640,2021-10-21,,,Australia,130258,114981,0.9941613304534318,0.8775634812208544,131023,"(85, 89)",Male,2021-12-22
2641,2021-10-21,,,Australia,178305,155553,0.9629259599287141,0.8400550845169303,185170,"(85, 89)",Female,2021-12-22
2642,2021-10-21,,,Australia,56605,49474,0.9851372282845159,0.8610313440888285,57459,"(90, 94)",Male,2021-12-22
2643,2021-10-21,,,Australia,97916,85589,0.9697918111047283,0.847701206346691,100966,"(90, 94)",Female,2021-12-22
2644,2021-10-21,,,Australia,13918,11874,0.8850311585908687,0.755055322396032,15726,"(95,)",Male,2021-12-22
2645,2021-10-21,,,Australia,35273,30413,0.948555908137471,0.8178615608024525,37186,"(95,)",Female,2021-12-22
2646,2021-10-20,New South Wales,NSW,Australia,2725076,5405642,0.4150503887580988,0.8233215563848886,6565651,,,2021-12-22
2647,2021-10-20,Victoria,VIC,Australia,2102463,3746120,0.388799672459406,0.6927542739128489,5407574,,,2021-12-22
2648,2021-10-20,Queensland,QLD,Australia,1539555,2388076,0.3743410362080255,0.5806579462140142,4112707,,,2021-12-22
2649,2021-10-20,Tasmania,TAS,Australia,202547,307921,0.46015421244422633,0.6995469952654871,440172,,,2021-12-22
2650,2021-10-20,Western Australia,WA,Australia,779853,1206425,0.3687286581704396,0.5704196450270405,2114978,,,2021-12-22
2651,2021-10-20,South Australia,SA,Australia,599415,864325,0.416144820883088,0.6000590113857261,1440400,,,2021-12-22
2652,2021-10-20,Northern Territory,NT,Australia,50319,113941,0.26404332243625733,0.5978926489339931,190571,,,2021-12-22
2653,2021-10-20,Australian Capital Territory,ACT,Australia,131816,284889,0.3831448361658775,0.8280766312925645,344037,,,2021-12-22
2654,2021-10-20,,,Australia,431540,282065,0.7016956207845254,0.4586452594813625,614996,"(16, 19)",Male,2021-12-22
2655,2021-10-20,,,Australia,432791,298115,0.7451815298578134,0.5132957750358996,580786,"(16, 19)",Female,2021-12-22
2656,2021-10-20,,,Australia,620127,422273,0.7047218055366153,0.4798774944315651,879960,"(20, 24)",Male,2021-12-22
2657,2021-10-20,,,Australia,623551,466845,0.7491505915823266,0.560879876589487,832344,"(20, 24)",Female,2021-12-22
2658,2021-10-20,,,Australia,715459,506628,0.7446275504044428,0.52728271865516,960828,"(25, 29)",Male,2021-12-22
2659,2021-10-20,,,Australia,713194,545517,0.7541376407939872,0.5768344985978758,945708,"(25, 29)",Female,2021-12-22
2660,2021-10-20,,,Australia,743864,558456,0.784187716573949,0.5887290357471544,948579,"(30, 34)",Male,2021-12-22
2661,2021-10-20,,,Australia,770511,605670,0.7901769232662504,0.6211286498371469,975112,"(30, 34)",Female,2021-12-22
2662,2021-10-20,,,Australia,756916,585854,0.832834714026515,0.6446151865613753,908843,"(35, 39)",Male,2021-12-22
2663,2021-10-20,,,Australia,777924,627059,0.8399301645365843,0.6770401337973195,926177,"(35, 39)",Female,2021-12-22
2664,2021-10-20,,,Australia,699587,587936,0.8690089933419457,0.7303189903607274,805040,"(40, 44)",Male,2021-12-22
2665,2021-10-20,,,Australia,713528,619970,0.8753151194785854,0.760543545064999,815167,"(40, 44)",Female,2021-12-22
2666,2021-10-20,,,Australia,693599,589911,0.8397946519920331,0.714251466555275,825915,"(45, 49)",Male,2021-12-22
2667,2021-10-20,,,Australia,717525,631868,0.8433523232812373,0.7426742563772257,850801,"(45, 49)",Female,2021-12-22
2668,2021-10-20,,,Australia,697391,600711,0.9138417227724329,0.7871549462616394,763142,"(50, 54)",Male,2021-12-22
2669,2021-10-20,,,Australia,725260,645060,0.905007075242143,0.8049304579815469,801386,"(50, 54)",Female,2021-12-22
2670,2021-10-20,,,Australia,676628,592426,0.8904839552381215,0.779668957929467,759843,"(55, 59)",Male,2021-12-22
2671,2021-10-20,,,Australia,697226,626352,0.8761365978215523,0.7870760848257594,795796,"(55, 59)",Female,2021-12-22
2672,2021-10-20,,,Australia,646845,528727,0.9275877942068514,0.7582043792061559,697341,"(60, 64)",Male,2021-12-22
2673,2021-10-20,,,Australia,679100,565221,0.9185554697401507,0.7645219277897183,739313,"(60, 64)",Female,2021-12-22
2674,2021-10-20,,,Australia,573872,484105,0.9426513465344908,0.7951986333434627,608785,"(65, 69)",Male,2021-12-22
2675,2021-10-20,,,Australia,608287,515534,0.9367037732275316,0.7938730287299948,649391,"(65, 69)",Female,2021-12-22
2676,2021-10-20,,,Australia,517992,456437,0.9584634742062024,0.8445655391902894,540440,"(70, 74)",Male,2021-12-22
2677,2021-10-20,,,Australia,545917,478245,0.9669932388747873,0.8471245290505198,564551,"(70, 74)",Female,2021-12-22
2678,2021-10-20,,,Australia,372654,333424,1.0049349556662999,0.8991435290056738,370824,"(75, 79)",Male,2021-12-22
2679,2021-10-20,,,Australia,401785,355068,0.9971880134419411,0.8812413443926556,402918,"(75, 79)",Female,2021-12-22
2680,2021-10-20,,,Australia,238724,212932,0.9953261481373387,0.8877900310617274,239845,"(80, 84)",Male,2021-12-22
2681,2021-10-20,,,Australia,279494,245304,0.9684543898433114,0.849985100381846,288598,"(80, 84)",Female,2021-12-22
2682,2021-10-20,,,Australia,130006,114379,0.9922380040145623,0.8729688680613328,131023,"(85, 89)",Male,2021-12-22
2683,2021-10-20,,,Australia,177960,154661,0.9610628071501863,0.8352378895069396,185170,"(85, 89)",Female,2021-12-22
2684,2021-10-20,,,Australia,56508,49237,0.9834490680311179,0.8569066638820725,57459,"(90, 94)",Male,2021-12-22
2685,2021-10-20,,,Australia,97726,85181,0.9679099895014163,0.8436602420616841,100966,"(90, 94)",Female,2021-12-22
2686,2021-10-20,,,Australia,13879,11820,0.8825511891135699,0.7516215185043876,15726,"(95,)",Male,2021-12-22
2687,2021-10-20,,,Australia,35207,30295,0.9467810466304524,0.8146883235626311,37186,"(95,)",Female,2021-12-22
2688,2021-10-19,New South Wales,NSW,Australia,2721423,5357437,0.4144940082864593,0.8159795578534406,6565651,,,2021-12-22
2689,2021-10-19,Victoria,VIC,Australia,2096942,3676734,0.38777869706452467,0.6799230116869414,5407574,,,2021-12-22
2690,2021-10-19,Queensland,QLD,Australia,1535291,2362804,0.37330424948823243,0.5745130883381675,4112707,,,2021-12-22
2691,2021-10-19,Tasmania,TAS,Australia,201853,305689,0.4585775560462728,0.6944762501931063,440172,,,2021-12-22
2692,2021-10-19,Western Australia,WA,Australia,777464,1194701,0.36759909559342935,0.5648763249546804,2114978,,,2021-12-22
2693,2021-10-19,South Australia,SA,Australia,597416,855076,0.41475701194112746,0.5936378783671202,1440400,,,2021-12-22
2694,2021-10-19,Northern Territory,NT,Australia,50152,113326,0.26316700862145864,0.5946655052447645,190571,,,2021-12-22
2695,2021-10-19,Australian Capital Territory,ACT,Australia,131691,281068,0.3827815031522772,0.8169702677328311,344037,,,2021-12-22
2696,2021-10-19,,,Australia,427928,273386,0.6958224118530852,0.44453297257217933,614996,"(16, 19)",Male,2021-12-22
2697,2021-10-19,,,Australia,429524,289694,0.739556394265702,0.49879645859232147,580786,"(16, 19)",Female,2021-12-22
2698,2021-10-19,,,Australia,615177,410357,0.6990965498431747,0.46633596981680986,879960,"(20, 24)",Male,2021-12-22
2699,2021-10-19,,,Australia,619661,456828,0.7444770431456225,0.5488451890083907,832344,"(20, 24)",Female,2021-12-22
2700,2021-10-19,,,Australia,709910,494315,0.7388523232045694,0.5144677299162805,960828,"(25, 29)",Male,2021-12-22
2701,2021-10-19,,,Australia,708816,535374,0.7495083048890355,0.5661092007258054,945708,"(25, 29)",Female,2021-12-22
2702,2021-10-19,,,Australia,739237,547609,0.7793098940625925,0.5772940366590448,948579,"(30, 34)",Male,2021-12-22
2703,2021-10-19,,,Australia,766517,595616,0.7860809835177908,0.6108180393636834,975112,"(30, 34)",Female,2021-12-22
2704,2021-10-19,,,Australia,753021,575579,0.82854904532466,0.6333096035288823,908843,"(35, 39)",Male,2021-12-22
2705,2021-10-19,,,Australia,774306,617727,0.8360237837907873,0.6669643059587962,926177,"(35, 39)",Female,2021-12-22
2706,2021-10-19,,,Australia,696579,582411,0.8652725330418364,0.7234559773427407,805040,"(40, 44)",Male,2021-12-22
2707,2021-10-19,,,Australia,711113,615163,0.872352536351447,0.7546465938881235,815167,"(40, 44)",Female,2021-12-22
2708,2021-10-19,,,Australia,690996,585063,0.8366429959499464,0.7083816131199941,825915,"(45, 49)",Male,2021-12-22
