,date,lhd_code,lhd_name,lga_code,lga_name,cases,state_name,state_code,country,saved_date
6498,2021-10-09,X800,Hunter New England,17310,Tamworth Regional (A),6,New South Wales,NSW,Australia,2021-12-22
6499,2021-10-09,X800,Hunter New England,17620,Upper Hunter Shire (A),2,New South Wales,NSW,Australia,2021-12-22
6500,2021-10-09,X810,Northern NSW,14550,Kyogle (A),1,New South Wales,NSW,Australia,2021-12-22
6501,2021-10-09,X810,Northern NSW,16610,Richmond Valley (A),4,New South Wales,NSW,Australia,2021-12-22
6502,2021-10-09,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW,Australia,2021-12-22
6503,2021-10-09,X830,Southern NSW,13310,Goulburn Mulwaree (A),1,New South Wales,NSW,Australia,2021-12-22
6504,2021-10-09,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),5,New South Wales,NSW,Australia,2021-12-22
6505,2021-10-09,X830,Southern NSW,17040,Snowy Monaro Regional (A),5,New South Wales,NSW,Australia,2021-12-22
6506,2021-10-09,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW,Australia,2021-12-22
6507,2021-10-09,X850,Western NSW,11150,Bourke (A),3,New South Wales,NSW,Australia,2021-12-22
6508,2021-10-09,X850,Western NSW,12390,Dubbo Regional (A),7,New South Wales,NSW,Australia,2021-12-22
6509,2021-10-09,X850,Western NSW,16150,Orange (C),3,New South Wales,NSW,Australia,2021-12-22
6510,2021-10-09,X850,Western NSW,17900,Walgett (A),2,New South Wales,NSW,Australia,2021-12-22
6511,2021-10-09,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW,Australia,2021-12-22
6512,2021-10-09,X999,Correctional settings,X999,Correctional settings,3,New South Wales,NSW,Australia,2021-12-22
6513,2021-10-10,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
6514,2021-10-10,X700,Sydney,11570,Canterbury-Bankstown (A),26,New South Wales,NSW,Australia,2021-12-22
6515,2021-10-10,X700,Sydney,14170,Inner West (A),2,New South Wales,NSW,Australia,2021-12-22
6516,2021-10-10,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
6517,2021-10-10,X700,Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
6518,2021-10-10,X710,South Western Sydney,11450,Camden (A),8,New South Wales,NSW,Australia,2021-12-22
6519,2021-10-10,X710,South Western Sydney,11500,Campbelltown (C) (NSW),20,New South Wales,NSW,Australia,2021-12-22
6520,2021-10-10,X710,South Western Sydney,11570,Canterbury-Bankstown (A),24,New South Wales,NSW,Australia,2021-12-22
6521,2021-10-10,X710,South Western Sydney,12850,Fairfield (C),20,New South Wales,NSW,Australia,2021-12-22
6522,2021-10-10,X710,South Western Sydney,14900,Liverpool (C),21,New South Wales,NSW,Australia,2021-12-22
6523,2021-10-10,X710,South Western Sydney,18350,Wingecarribee (A),3,New South Wales,NSW,Australia,2021-12-22
6524,2021-10-10,X710,South Western Sydney,18400,Wollondilly (A),5,New South Wales,NSW,Australia,2021-12-22
6525,2021-10-10,X720,South Eastern Sydney,10500,Bayside (A),13,New South Wales,NSW,Australia,2021-12-22
6526,2021-10-10,X720,South Eastern Sydney,12930,Georges River (A),13,New South Wales,NSW,Australia,2021-12-22
6527,2021-10-10,X720,South Eastern Sydney,16550,Randwick (C),8,New South Wales,NSW,Australia,2021-12-22
6528,2021-10-10,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW,Australia,2021-12-22
6529,2021-10-10,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW,Australia,2021-12-22
6530,2021-10-10,X720,South Eastern Sydney,18050,Waverley (A),3,New South Wales,NSW,Australia,2021-12-22
6531,2021-10-10,X730,Illawarra Shoalhaven,16900,Shellharbour (C),11,New South Wales,NSW,Australia,2021-12-22
6532,2021-10-10,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),12,New South Wales,NSW,Australia,2021-12-22
6533,2021-10-10,X730,Illawarra Shoalhaven,18450,Wollongong (C),19,New South Wales,NSW,Australia,2021-12-22
6534,2021-10-10,X740,Western Sydney,10750,Blacktown (C),37,New South Wales,NSW,Australia,2021-12-22
6535,2021-10-10,X740,Western Sydney,12380,Cumberland (A),46,New South Wales,NSW,Australia,2021-12-22
6536,2021-10-10,X740,Western Sydney,16260,Parramatta (C),4,New South Wales,NSW,Australia,2021-12-22
6537,2021-10-10,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
6538,2021-10-10,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
6539,2021-10-10,X750,Nepean Blue Mountains,13800,Hawkesbury (C),3,New South Wales,NSW,Australia,2021-12-22
6540,2021-10-10,X750,Nepean Blue Mountains,16350,Penrith (C),10,New South Wales,NSW,Australia,2021-12-22
6541,2021-10-10,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
6542,2021-10-10,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW,Australia,2021-12-22
6543,2021-10-10,X760,Northern Sydney,14500,Ku-ring-gai (A),1,New South Wales,NSW,Australia,2021-12-22
6544,2021-10-10,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
6545,2021-10-10,X760,Northern Sydney,15990,Northern Beaches (A),5,New South Wales,NSW,Australia,2021-12-22
6546,2021-10-10,X760,Northern Sydney,16700,Ryde (C),4,New South Wales,NSW,Australia,2021-12-22
6547,2021-10-10,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
6548,2021-10-10,X770,Central Coast,11650,Central Coast (C) (NSW),16,New South Wales,NSW,Australia,2021-12-22
6549,2021-10-10,X800,Hunter New England,11720,Cessnock (C),10,New South Wales,NSW,Australia,2021-12-22
6550,2021-10-10,X800,Hunter New England,13550,Gunnedah (A),1,New South Wales,NSW,Australia,2021-12-22
6551,2021-10-10,X800,Hunter New England,14650,Lake Macquarie (C),18,New South Wales,NSW,Australia,2021-12-22
6552,2021-10-10,X800,Hunter New England,15050,Maitland (C),10,New South Wales,NSW,Australia,2021-12-22
6553,2021-10-10,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW,Australia,2021-12-22
6554,2021-10-10,X800,Hunter New England,15900,Newcastle (C),6,New South Wales,NSW,Australia,2021-12-22
6555,2021-10-10,X800,Hunter New England,16400,Port Stephens (A),4,New South Wales,NSW,Australia,2021-12-22
6556,2021-10-10,X800,Hunter New England,17310,Tamworth Regional (A),9,New South Wales,NSW,Australia,2021-12-22
6557,2021-10-10,X810,Northern NSW,11730,Clarence Valley (A),4,New South Wales,NSW,Australia,2021-12-22
6558,2021-10-10,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW,Australia,2021-12-22
6559,2021-10-10,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW,Australia,2021-12-22
6560,2021-10-10,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW,Australia,2021-12-22
6561,2021-10-10,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW,Australia,2021-12-22
6562,2021-10-10,X830,Southern NSW,13310,Goulburn Mulwaree (A),2,New South Wales,NSW,Australia,2021-12-22
6563,2021-10-10,X840,Murrumbidgee,10650,Berrigan (A),1,New South Wales,NSW,Australia,2021-12-22
6564,2021-10-10,X840,Murrumbidgee,12730,Edward River (A),1,New South Wales,NSW,Australia,2021-12-22
6565,2021-10-10,X850,Western NSW,11150,Bourke (A),1,New South Wales,NSW,Australia,2021-12-22
6566,2021-10-10,X850,Western NSW,11750,Cobar (A),1,New South Wales,NSW,Australia,2021-12-22
6567,2021-10-10,X850,Western NSW,12390,Dubbo Regional (A),3,New South Wales,NSW,Australia,2021-12-22
6568,2021-10-10,X850,Western NSW,16150,Orange (C),3,New South Wales,NSW,Australia,2021-12-22
6569,2021-10-10,X850,Western NSW,17900,Walgett (A),5,New South Wales,NSW,Australia,2021-12-22
6570,2021-10-10,X860,Far West,11250,Broken Hill (C),1,New South Wales,NSW,Australia,2021-12-22
6571,2021-10-10,X860,Far West,18200,Wentworth (A),2,New South Wales,NSW,Australia,2021-12-22
6572,2021-10-10,X999,Correctional settings,X999,Correctional settings,2,New South Wales,NSW,Australia,2021-12-22
6573,2021-10-11,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
6574,2021-10-11,X700,Sydney,11570,Canterbury-Bankstown (A),15,New South Wales,NSW,Australia,2021-12-22
6575,2021-10-11,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW,Australia,2021-12-22
6576,2021-10-11,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
6577,2021-10-11,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
6578,2021-10-11,X710,South Western Sydney,11450,Camden (A),9,New South Wales,NSW,Australia,2021-12-22
6579,2021-10-11,X710,South Western Sydney,11500,Campbelltown (C) (NSW),26,New South Wales,NSW,Australia,2021-12-22
6580,2021-10-11,X710,South Western Sydney,11570,Canterbury-Bankstown (A),20,New South Wales,NSW,Australia,2021-12-22
6581,2021-10-11,X710,South Western Sydney,12850,Fairfield (C),22,New South Wales,NSW,Australia,2021-12-22
6582,2021-10-11,X710,South Western Sydney,14900,Liverpool (C),22,New South Wales,NSW,Australia,2021-12-22
6583,2021-10-11,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW,Australia,2021-12-22
6584,2021-10-11,X720,South Eastern Sydney,10500,Bayside (A),10,New South Wales,NSW,Australia,2021-12-22
6585,2021-10-11,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW,Australia,2021-12-22
6586,2021-10-11,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW,Australia,2021-12-22
6587,2021-10-11,X720,South Eastern Sydney,17150,Sutherland Shire (A),1,New South Wales,NSW,Australia,2021-12-22
6588,2021-10-11,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
6589,2021-10-11,X720,South Eastern Sydney,18050,Waverley (A),2,New South Wales,NSW,Australia,2021-12-22
6590,2021-10-11,X730,Illawarra Shoalhaven,16900,Shellharbour (C),14,New South Wales,NSW,Australia,2021-12-22
6591,2021-10-11,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),4,New South Wales,NSW,Australia,2021-12-22
6592,2021-10-11,X730,Illawarra Shoalhaven,18450,Wollongong (C),17,New South Wales,NSW,Australia,2021-12-22
6593,2021-10-11,X740,Western Sydney,10750,Blacktown (C),21,New South Wales,NSW,Australia,2021-12-22
6594,2021-10-11,X740,Western Sydney,11570,Canterbury-Bankstown (A),4,New South Wales,NSW,Australia,2021-12-22
6595,2021-10-11,X740,Western Sydney,12380,Cumberland (A),26,New South Wales,NSW,Australia,2021-12-22
6596,2021-10-11,X740,Western Sydney,16260,Parramatta (C),10,New South Wales,NSW,Australia,2021-12-22
6597,2021-10-11,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
6598,2021-10-11,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW,Australia,2021-12-22
6599,2021-10-11,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW,Australia,2021-12-22
6600,2021-10-11,X750,Nepean Blue Mountains,14870,Lithgow (C),2,New South Wales,NSW,Australia,2021-12-22
6601,2021-10-11,X750,Nepean Blue Mountains,16350,Penrith (C),8,New South Wales,NSW,Australia,2021-12-22
6602,2021-10-11,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW,Australia,2021-12-22
6603,2021-10-11,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
6604,2021-10-11,X760,Northern Sydney,15990,Northern Beaches (A),2,New South Wales,NSW,Australia,2021-12-22
6605,2021-10-11,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW,Australia,2021-12-22
6606,2021-10-11,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
6607,2021-10-11,X770,Central Coast,11650,Central Coast (C) (NSW),23,New South Wales,NSW,Australia,2021-12-22
6608,2021-10-11,X800,Hunter New England,11720,Cessnock (C),12,New South Wales,NSW,Australia,2021-12-22
6609,2021-10-11,X800,Hunter New England,14650,Lake Macquarie (C),6,New South Wales,NSW,Australia,2021-12-22
6610,2021-10-11,X800,Hunter New England,15050,Maitland (C),10,New South Wales,NSW,Australia,2021-12-22
6611,2021-10-11,X800,Hunter New England,15240,Mid-Coast (A),5,New South Wales,NSW,Australia,2021-12-22
6612,2021-10-11,X800,Hunter New England,15900,Newcastle (C),7,New South Wales,NSW,Australia,2021-12-22
6613,2021-10-11,X800,Hunter New England,16400,Port Stephens (A),3,New South Wales,NSW,Australia,2021-12-22
6614,2021-10-11,X800,Hunter New England,17310,Tamworth Regional (A),2,New South Wales,NSW,Australia,2021-12-22
6615,2021-10-11,X810,Northern NSW,11730,Clarence Valley (A),3,New South Wales,NSW,Australia,2021-12-22
6616,2021-10-11,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW,Australia,2021-12-22
6617,2021-10-11,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),4,New South Wales,NSW,Australia,2021-12-22
6618,2021-10-11,X830,Southern NSW,17040,Snowy Monaro Regional (A),6,New South Wales,NSW,Australia,2021-12-22
6619,2021-10-11,X840,Murrumbidgee,12730,Edward River (A),2,New South Wales,NSW,Australia,2021-12-22
6620,2021-10-11,X850,Western NSW,10470,Bathurst Regional (A),1,New South Wales,NSW,Australia,2021-12-22
6621,2021-10-11,X850,Western NSW,12390,Dubbo Regional (A),4,New South Wales,NSW,Australia,2021-12-22
6622,2021-10-11,X850,Western NSW,16150,Orange (C),2,New South Wales,NSW,Australia,2021-12-22
6623,2021-10-11,X850,Western NSW,17900,Walgett (A),4,New South Wales,NSW,Australia,2021-12-22
6624,2021-10-11,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW,Australia,2021-12-22
6625,2021-10-11,X999,Correctional settings,X999,Correctional settings,2,New South Wales,NSW,Australia,2021-12-22
6626,2021-10-12,X700,Sydney,11570,Canterbury-Bankstown (A),29,New South Wales,NSW,Australia,2021-12-22
6627,2021-10-12,X700,Sydney,14170,Inner West (A),1,New South Wales,NSW,Australia,2021-12-22
6628,2021-10-12,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
6629,2021-10-12,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
6630,2021-10-12,X710,South Western Sydney,11450,Camden (A),5,New South Wales,NSW,Australia,2021-12-22
6631,2021-10-12,X710,South Western Sydney,11500,Campbelltown (C) (NSW),25,New South Wales,NSW,Australia,2021-12-22
6632,2021-10-12,X710,South Western Sydney,11570,Canterbury-Bankstown (A),25,New South Wales,NSW,Australia,2021-12-22
6633,2021-10-12,X710,South Western Sydney,12850,Fairfield (C),19,New South Wales,NSW,Australia,2021-12-22
6634,2021-10-12,X710,South Western Sydney,14900,Liverpool (C),27,New South Wales,NSW,Australia,2021-12-22
6635,2021-10-12,X710,South Western Sydney,18400,Wollondilly (A),2,New South Wales,NSW,Australia,2021-12-22
6636,2021-10-12,X720,South Eastern Sydney,10500,Bayside (A),8,New South Wales,NSW,Australia,2021-12-22
6637,2021-10-12,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW,Australia,2021-12-22
6638,2021-10-12,X720,South Eastern Sydney,16550,Randwick (C),3,New South Wales,NSW,Australia,2021-12-22
6639,2021-10-12,X720,South Eastern Sydney,17150,Sutherland Shire (A),7,New South Wales,NSW,Australia,2021-12-22
6640,2021-10-12,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
6641,2021-10-12,X720,South Eastern Sydney,18050,Waverley (A),4,New South Wales,NSW,Australia,2021-12-22
6642,2021-10-12,X720,South Eastern Sydney,18500,Woollahra (A),2,New South Wales,NSW,Australia,2021-12-22
6643,2021-10-12,X730,Illawarra Shoalhaven,16900,Shellharbour (C),4,New South Wales,NSW,Australia,2021-12-22
6644,2021-10-12,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW,Australia,2021-12-22
6645,2021-10-12,X730,Illawarra Shoalhaven,18450,Wollongong (C),15,New South Wales,NSW,Australia,2021-12-22
6646,2021-10-12,X740,Western Sydney,10750,Blacktown (C),37,New South Wales,NSW,Australia,2021-12-22
6647,2021-10-12,X740,Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
6648,2021-10-12,X740,Western Sydney,12380,Cumberland (A),30,New South Wales,NSW,Australia,2021-12-22
6649,2021-10-12,X740,Western Sydney,16260,Parramatta (C),5,New South Wales,NSW,Australia,2021-12-22
6650,2021-10-12,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
6651,2021-10-12,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW,Australia,2021-12-22
6652,2021-10-12,X750,Nepean Blue Mountains,13800,Hawkesbury (C),4,New South Wales,NSW,Australia,2021-12-22
6653,2021-10-12,X750,Nepean Blue Mountains,14870,Lithgow (C),1,New South Wales,NSW,Australia,2021-12-22
6654,2021-10-12,X750,Nepean Blue Mountains,16350,Penrith (C),13,New South Wales,NSW,Australia,2021-12-22
6655,2021-10-12,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
6656,2021-10-12,X760,Northern Sydney,14100,Hunters Hill (A),3,New South Wales,NSW,Australia,2021-12-22
6657,2021-10-12,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW,Australia,2021-12-22
6658,2021-10-12,X760,Northern Sydney,15990,Northern Beaches (A),7,New South Wales,NSW,Australia,2021-12-22
6659,2021-10-12,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
6660,2021-10-12,X770,Central Coast,11650,Central Coast (C) (NSW),17,New South Wales,NSW,Australia,2021-12-22
6661,2021-10-12,X800,Hunter New England,11720,Cessnock (C),20,New South Wales,NSW,Australia,2021-12-22
6662,2021-10-12,X800,Hunter New England,14650,Lake Macquarie (C),16,New South Wales,NSW,Australia,2021-12-22
6663,2021-10-12,X800,Hunter New England,15050,Maitland (C),6,New South Wales,NSW,Australia,2021-12-22
6664,2021-10-12,X800,Hunter New England,15240,Mid-Coast (A),16,New South Wales,NSW,Australia,2021-12-22
6665,2021-10-12,X800,Hunter New England,15900,Newcastle (C),13,New South Wales,NSW,Australia,2021-12-22
6666,2021-10-12,X800,Hunter New England,16400,Port Stephens (A),5,New South Wales,NSW,Australia,2021-12-22
6667,2021-10-12,X800,Hunter New England,17310,Tamworth Regional (A),3,New South Wales,NSW,Australia,2021-12-22
6668,2021-10-12,X810,Northern NSW,10250,Ballina (A),3,New South Wales,NSW,Australia,2021-12-22
6669,2021-10-12,X810,Northern NSW,11730,Clarence Valley (A),10,New South Wales,NSW,Australia,2021-12-22
6670,2021-10-12,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW,Australia,2021-12-22
6671,2021-10-12,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),2,New South Wales,NSW,Australia,2021-12-22
6672,2021-10-12,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW,Australia,2021-12-22
6673,2021-10-12,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW,Australia,2021-12-22
6674,2021-10-12,X850,Western NSW,12390,Dubbo Regional (A),4,New South Wales,NSW,Australia,2021-12-22
6675,2021-10-12,X850,Western NSW,17900,Walgett (A),12,New South Wales,NSW,Australia,2021-12-22
6676,2021-10-13,X700,Sydney,11300,Burwood (A),3,New South Wales,NSW,Australia,2021-12-22
6677,2021-10-13,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
6678,2021-10-13,X700,Sydney,11570,Canterbury-Bankstown (A),31,New South Wales,NSW,Australia,2021-12-22
6679,2021-10-13,X700,Sydney,14170,Inner West (A),7,New South Wales,NSW,Australia,2021-12-22
6680,2021-10-13,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
6681,2021-10-13,X700,Sydney,17200,Sydney (C),8,New South Wales,NSW,Australia,2021-12-22
6682,2021-10-13,X710,South Western Sydney,11450,Camden (A),4,New South Wales,NSW,Australia,2021-12-22
6683,2021-10-13,X710,South Western Sydney,11500,Campbelltown (C) (NSW),14,New South Wales,NSW,Australia,2021-12-22
6684,2021-10-13,X710,South Western Sydney,11570,Canterbury-Bankstown (A),15,New South Wales,NSW,Australia,2021-12-22
6685,2021-10-13,X710,South Western Sydney,12850,Fairfield (C),10,New South Wales,NSW,Australia,2021-12-22
